n_obs,sigma_true,replications,scenario_id,maturity_days,fraction_fixed,moneyness,mean_posterior_sigma,mean_posterior_sigma_sd,mean_pi_minus_pm,mean_abs_pi_minus_pm,median_abs_pi_minus_pm,p95_abs_pi_minus_pm,p99_abs_pi_minus_pm,max_abs_pi_minus_pm,mean_taylor_gap,taylor_mae,taylor_rmse,taylor_corr,taylor_slope_through_origin
21,0.1,5000,36,21,0.9545454545454546,0.75,0.09959801908901932,0.01594906190426896,-5.940847813690198e-14,5.971401151327882e-14,6.039613253960852e-14,1.0658141036401503e-13,1.3145040611561853e-13,1.7763568394002505e-13,0.0,5.971401151327882e-14,6.614614789365178e-14,,
21,0.1,5000,37,21,0.9545454545454546,0.9,0.09959801908901932,0.01594906190426896,-2.8900970505674195e-14,2.9103475185365825e-14,2.842170943040401e-14,5.3290705182007514e-14,6.394884621840902e-14,1.0125233984581428e-13,1.5770539563517652e-16,2.9587834486508256e-14,3.382389141782452e-14,-0.010872448455401373,-0.07320877176762114
21,0.1,5000,38,21,0.9545454545454546,1.0,0.09959801908901932,0.01594906190426896,-1.539600780628002e-07,1.539600780628002e-07,1.4145706564785976e-07,2.8668518200838936e-07,3.6180785013217903e-07,6.245108968849777e-07,-1.4747054229828481e-07,6.489535764515368e-09,7.116701841402643e-09,0.9999999252391008,1.043916395212921
21,0.1,5000,39,21,0.9545454545454546,1.1,0.09959801908901932,0.01594906190426896,1.2336447629171148e-21,1.2336447629171148e-21,1.7652853257721508e-23,2.9863203029581955e-21,1.603745295350479e-20,8.486082116817389e-19,4.845530228794952e-135,1.2336447629171148e-21,1.6367283119624235e-20,0.7343352945709365,3.502643424589937e+112
21,0.1,5000,40,21,0.9545454545454546,1.25,0.09959801908901932,0.01594906190426896,6.101457954760807e-26,6.101457954760807e-26,8.052657918135842e-28,1.4263891192687748e-25,7.781304138812038e-25,4.3777151025491035e-23,0.0,6.101457954760807e-26,8.376043410089268e-25,,
21,0.1,5000,41,21,0.9545454545454546,1.5,0.09959801908901932,0.01594906190426896,1.5682043750783256e-28,1.5682043750783256e-28,2.0238397441964298e-30,3.6270675930567773e-28,1.9893234600797294e-27,1.1375980969447108e-25,0.0,1.5682043750783256e-28,2.172135221074324e-27,,
21,0.1,5000,42,63,0.0,0.6,0.09959801908901932,0.01594906190426896,5.4599524901277616e-14,2.3054980147207973e-13,1.0658141036401503e-13,3.4852121189033043e-13,2.3376856006507296e-12,9.038103598868474e-11,1.55191823890175e-16,2.3076665614174624e-13,1.8354492948447037e-12,-0.0011280113265039384,-0.1235050101145824
21,0.1,5000,43,63,0.0,0.75,0.09959801908901932,0.01594906190426896,7.945055296687542e-09,7.945055414637636e-09,4.4726711223574966e-10,3.1315131998610504e-08,1.1762783987734407e-07,2.180634080417576e-06,3.5285661455349768e-12,7.941527326473142e-09,5.215195130674558e-08,0.8087695137927376,309.8692073712014
21,0.1,5000,44,63,0.0,0.9,0.09959801908901932,0.01594906190426896,0.0009201038181688205,0.0009201038181688205,0.0005406529728890774,0.0030935128042249194,0.0047588865399151884,0.010216143920866116,0.00065176385210486,0.0002683399660639604,0.00031367565949259234,0.994721727568121,1.2245414131484202
21,0.1,5000,45,63,0.0,1.0,0.09959801908901932,0.01594906190426896,-6.596580131986274e-06,6.596580131986274e-06,6.061022813197425e-06,1.2282609268010614e-05,1.5500557332390766e-05,2.6752234308702327e-05,-6.318654450195646e-06,2.7792568179062876e-07,3.047635250229661e-07,0.9999999249620051,1.0438933436193087
21,0.1,5000,46,63,0.0,1.1,0.09959801908901932,0.01594906190426896,0.0019816914502582984,0.0019816914502582984,0.0014085297537031398,0.005762150290906659,0.00806724949101812,0.014456820937776477,0.0016057516387420953,0.00037628387487535233,0.00040518442779058415,0.9974378225471217,1.1290461709481283
21,0.1,5000,47,63,0.0,1.25,0.09959801908901932,0.01594906190426896,8.787734439438546e-07,8.787734439438546e-07,9.42107396813515e-08,3.904589468839175e-06,1.2039120022865093e-05,0.00013073196404481816,2.6715911669044055e-08,8.520575322748105e-07,3.4578055126364748e-06,0.8713393247429262,7.068480406703724
21,0.1,5000,48,63,0.0,1.5,0.09959801908901932,0.01594906190426896,1.0005141739991055e-10,1.0005141739991055e-10,3.4058688503462717e-12,3.394643050248035e-10,1.4746183409308053e-09,4.040828444324432e-08,5.15014350066078e-18,1.0005141224976701e-10,8.747166656372553e-10,0.7499148997084524,2282355.0794859948
21,0.1,5000,49,63,0.2727272727272727,0.6,0.09959801908901932,0.01594906190426896,-1.1750245221264776e-13,1.1831247093141428e-13,1.2079226507921703e-13,2.1316282072803006e-13,2.5579538487363607e-13,3.694822225952521e-13,1.55191823890175e-16,1.1852932560108085e-13,1.315707299388035e-13,0.02859168999532492,-0.1235050101145824
21,0.1,5000,50,63,0.2727272727272727,0.75,0.09959801908901932,0.01594906190426896,7.900201381971783e-12,7.92421488426953e-12,1.8474111129762605e-13,2.566036272355634e-11,1.1593765947282105e-10,3.5438390000308573e-09,0.0,7.92421488426953e-12,7.495084880839209e-11,,
21,0.1,5000,51,63,0.2727272727272727,0.9,0.09959801908901932,0.01594906190426896,4.977396750076792e-05,4.977396750076792e-05,1.3806777444891338e-05,0.0002211631912814483,0.00047329853296364753,0.0020100679001799904,1.6418808064616696e-05,3.335515943615123e-05,5.9879326493762094e-05,0.9642117469079888,1.8060239114769794
