n_obs,sigma_true,replications,scenario_id,maturity_days,fraction_fixed,moneyness,mean_posterior_sigma,mean_posterior_sigma_sd,mean_pi_minus_pm,mean_abs_pi_minus_pm,median_abs_pi_minus_pm,p95_abs_pi_minus_pm,p99_abs_pi_minus_pm,max_abs_pi_minus_pm,mean_taylor_gap,taylor_mae,taylor_rmse,taylor_corr,taylor_slope_through_origin
21,0.5,5000,138,252,0.2727272727272727,1.25,0.4873666867192549,0.07640556689347147,0.0616423945756818,0.0616423945756818,0.06270333429141473,0.06583199530273126,0.06810184243186372,0.07375349211560445,0.06556189975426863,0.003919543736010982,0.003927087641433511,0.9988625635183144,0.940270734617358
21,0.5,5000,127,252,0.0,0.75,0.4873666867192549,0.07640556689347147,0.061704854057584246,0.061704854057584246,0.06271872635361397,0.06563187231469278,0.06788237762618714,0.07365692582392214,0.06560962007111354,0.00390491330867623,0.0039153032720567514,0.998501964704435,0.9404908309355707
21,0.8,5000,96,126,0.2727272727272727,1.25,0.7818918109298978,0.12200025487991434,0.05908777758941635,0.05908777758941635,0.06062181651200471,0.0653010904112674,0.06748139549002631,0.07317369669777563,0.06301059641657146,0.003922818827155116,0.003925817619151365,0.9998591681324491,0.9381121981354744
21,0.8,5000,85,126,0.0,0.75,0.7818918109298978,0.12200025487991434,0.05977212996547565,0.05977212996547565,0.06129376704672396,0.06522719819662566,0.06731696222491802,0.07294164597181663,0.06371604729239798,0.003943917326922333,0.003947212967256213,0.9997395153980942,0.93839432364186
21,0.5,5000,47,63,0.0,1.25,0.4873666867192549,0.07640556689347147,0.0528783171289034,0.0528783171289034,0.05508854094512797,0.06549054949923752,0.06688064652191314,0.07153138720361141,0.055470309426017786,0.002623843904557399,0.0027995925007917553,0.9999909994474545,0.9514105215317795
21,0.35,5000,89,126,0.0,1.25,0.34187623852462523,0.05378632955590385,0.052206254172258375,0.052206254172258375,0.05445138566238217,0.06516242096701474,0.06676404689581752,0.0816370494362596,0.054747749731781765,0.0025763309381687245,0.002767363397613427,0.9999927843281744,0.9515221671989385
21,0.8,5000,89,126,0.0,1.25,0.7818918109298978,0.12200025487991434,0.05100800294462249,0.05100800294462249,0.05197924068493753,0.0642490329068389,0.06672535057436839,0.07367566856910512,0.054564051218144435,0.003556048273521945,0.003562225394657734,0.9999787639160007,0.9360810017344715
21,0.8,5000,54,63,0.2727272727272727,1.25,0.7818918109298978,0.12200025487991434,0.06102674303969021,0.06102674303969021,0.06314300318943145,0.06543660708514014,0.06665793542902593,0.068880006045684,0.06459198612659625,0.0035673782715565927,0.003616031327409311,0.9999032850188609,0.9444257367811593
21,0.5,5000,96,126,0.2727272727272727,1.25,0.4873666867192549,0.07640556689347147,0.05640456917743461,0.05640456917743461,0.058852696199893584,0.06474413224645097,0.06650118325391137,0.07244370477787898,0.059474878939900805,0.0030815863254180387,0.003199323943213229,0.9999894136943799,0.9473059605033107
21,0.8,5000,43,63,0.0,0.75,0.7818918109298978,0.12200025487991434,0.059835605533056356,0.059835605533056356,0.06216801068234723,0.0650081842823143,0.06601811275482306,0.06833988916016764,0.06328428469584677,0.003451850540277613,0.003515383852983429,0.9999454428451792,0.944992449085406
