contract_id,sigma,model_price,pricing_se,n_paths
jaoh7_8500c,0.3501899784672907,5.497524046395608,0.03544474565287317,100000
jaoh7_8525c,0.3501899784672907,5.4127350216034245,0.03519829768613223,100000
jaoh7_8575c,0.3501899784672907,5.246229083110013,0.034707024933746014,100000
jaoh7_8635c,0.3501899784672907,5.052084123596066,0.034120076605348826,100000
jaoh7_8675c,0.3501899784672907,4.926000641578858,0.03373053955633035,100000
jaoh7_8700c,0.3501899784672907,4.84865936653857,0.03348766384146988,100000
jaoh7_8705c,0.3501899784672907,4.833311916810469,0.033439163801296974,100000
jaoh7_6800p,0.3501899784672907,2.7891851907774656,0.017818504324207358,100000
jaoh7_6900p,0.3501899784672907,3.097021593882757,0.01889126123119798,100000
jaoh7_7000p,0.3501899784672907,3.42600671940179,0.01997864656185881,100000
jaoh7_7100p,0.3501899784672907,3.775613239959838,0.021079090828497727,100000
jaoh7_7150p,0.3501899784672907,3.9586176761728082,0.02163259628181424,100000
jaoh7_7250p,0.3501899784672907,4.340299972079432,0.022745962057616653,100000
jaoh7_7300p,0.3501899784672907,4.5390110795367296,0.02330506639391489,100000
jaoh7_7400p,0.3501899784672907,4.951548614704993,0.02442760038165308,100000
jaoh7_7450p,0.3501899784672907,5.16558769358499,0.024989890732799298,100000
jaoh7_7500p,0.3501899784672907,5.384802316150056,0.025552408155514874,100000
jaoh7_7690p,0.3501899784672907,6.265118119691594,0.027685759488337385,100000
jaoh7_7900c,0.35398495212147607,7.954004342046182,0.041939770657553624,100000
jaoh7_8000c,0.35398495212147607,7.512034237320362,0.04094088818546873,100000
jaoh7_8025c,0.35398495212147607,7.404536324862899,0.04069079461521887,100000
jaoh7_8045c,0.35398495212147607,7.31936437623432,0.04049070877491037,100000
jaoh7_8075c,0.35398495212147607,7.19300284116871,0.0401905521615315,100000
jaoh7_8100c,0.35398495212147607,7.089032462822038,0.03994032617645198,100000
jaoh7_8102c,0.35398495212147607,7.080768582430245,0.039920302327604934,100000
jaoh7_8125c,0.35398495212147607,6.986264825770716,0.03969004552983674,100000
jaoh7_8150c,0.35398495212147607,6.884538915207896,0.0394400153708788,100000
jaoh7_8185c,0.35398495212147607,6.743976237617708,0.03909025303358538,100000
jaoh7_8342c,0.35398495212147607,6.141222392062422,0.03752452385232797,100000
jaoh7_8430c,0.35398495212147607,5.822745256988967,0.03665109993122479,100000
jaoh7_8455c,0.35398495212147607,5.7348898015118435,0.03640349789207343,100000
jaoh7_8500c,0.35398495212147607,5.579421617823926,0.0359588699532925,100000
jaoh7_8525c,0.35398495212147607,5.494490617405395,0.035712533647258765,100000
jaoh7_8575c,0.35398495212147607,5.327663138683878,0.035221461195941196,100000
jaoh7_8635c,0.35398495212147607,5.133083090842425,0.034634687763083614,100000
jaoh7_8675c,0.35398495212147607,5.006645531051553,0.03424527588318072,100000
jaoh7_8700c,0.35398495212147607,4.9290709666086245,0.03400246212364102,100000
jaoh7_8705c,0.35398495212147607,4.913684688445609,0.03395395992167434,100000
jaoh7_6800p,0.35398495212147607,2.851340126193125,0.018091782361118084,100000
jaoh7_6900p,0.35398495212147607,3.1620098659051936,0.019167013703304172,100000
jaoh7_7000p,0.35398495212147607,3.4935431237147383,0.020256633713182745,100000
jaoh7_7100p,0.35398495212147607,3.8455839677378534,0.02135877969397201,100000
jaoh7_7150p,0.35398495212147607,4.029760289413405,0.02191296318470253,100000
jaoh7_7250p,0.35398495212147607,4.413508472317498,0.023027669601507338,100000
jaoh7_7300p,0.35398495212147607,4.613231181876361,0.023587229877869768,100000
jaoh7_7400p,0.35398495212147607,5.02752770738044,0.024710680539780486,100000
jaoh7_7450p,0.35398495212147607,5.242375850486179,0.025273331802277654,100000
jaoh7_7500p,0.35398495212147607,5.462370954820614,0.02583611368342847,100000
jaoh7_7690p,0.35398495212147607,6.345133985306397,0.027970229436261543,100000
jaoh7_7900c,0.3577799257756614,8.035799410828925,0.04245121468689733,100000
jaoh7_8000c,0.3577799257756614,7.594359174978978,0.041453052449661375,100000
jaoh7_8025c,0.3577799257756614,7.486952506345449,0.041203164380747566,100000
jaoh7_8045c,0.3577799257756614,7.401848837448386,0.041003236375580364,100000
jaoh7_8075c,0.3577799257756614,7.275576762493433,0.04070331431987224,100000
jaoh7_8100c,0.3577799257756614,7.171669102591025,0.040453281150873335,100000
jaoh7_8102c,0.3577799257756614,7.163410187840247,0.04043327187613674,100000
jaoh7_8125c,0.3577799257756614,7.068946549191456,0.04020320256304277,100000
jaoh7_8150c,0.3577799257756614,6.967251970421742,0.03995337625254892,100000
jaoh7_8185c,0.3577799257756614,6.826716847476019,0.03960388943675334,100000
jaoh7_8342c,0.3577799257756614,6.223800748564575,0.03803931519746363,100000
jaoh7_8430c,0.3577799257756614,5.905014075539987,0.0371664773870062,100000
jaoh7_8455c,0.3577799257756614,5.81704942039915,0.036919019824398255,100000
jaoh7_8500c,0.3577799257756614,5.661363176940519,0.0364746215135231,100000
jaoh7_8525c,0.3577799257756614,5.576297593938308,0.03622839750800456,100000
jaoh7_8575c,0.3577799257756614,5.409163123611466,0.03573752908444555,100000
jaoh7_8635c,0.3577799257756614,5.214162096329762,0.03515094364339496,100000
jaoh7_8675c,0.3577799257756614,5.087392423223848,0.034761649109940694,100000
jaoh7_8700c,0.3577799257756614,5.009580652563419,0.03451891888213524,100000
jaoh7_8705c,0.3577799257756614,4.9941495967043155,0.034470426451454164,100000
jaoh7_6800p,0.3577799257756614,2.9137540801183506,0.018364447079088863,100000
jaoh7_6900p,0.3577799257756614,3.227199751727116,0.01944211078388589,100000
jaoh7_7000p,0.3577799257756614,3.5612537326586504,0.020533883807443382,100000
jaoh7_7100p,0.3577799257756614,3.915722957412754,0.02163762848545302,100000
jaoh7_7150p,0.3577799257756614,4.101021858769718,0.02219252764919768,100000
jaoh7_7250p,0.3577799257756614,4.486834916255578,0.023308480403894077,100000
jaoh7_7300p,0.3577799257756614,4.687509040722643,0.023868571266976946,100000
jaoh7_7400p,0.3577799257756614,5.103571261608872,0.024992851014739595,100000
jaoh7_7450p,0.3577799257756614,5.319220895589146,0.025555846084009456,100000
jaoh7_7500p,0.3577799257756614,5.539968845384848,0.026118921320684867,100000
jaoh7_7690p,0.3577799257756614,6.4251531998356,0.028253777691695146,100000
jaoh7_7900c,0.3615748994298468,8.117580661935808,0.04296425903399235,100000
jaoh7_8000c,0.3615748994298468,7.676668890388287,0.04196682125952482,100000
jaoh7_8025c,0.3615748994298468,7.5693556255131424,0.041717136201413485,100000
jaoh7_8045c,0.3615748994298468,7.484319042077234,0.04151736966989206,100000
jaoh7_8075c,0.3615748994298468,7.358138434056429,0.041217681313502424,100000
jaoh7_8100c,0.3615748994298468,7.254295629558768,0.040967839964757696,100000
jaoh7_8102c,0.3615748994298468,7.246042214978566,0.040947844562585156,100000
jaoh7_8125c,0.3615748994298468,7.1516189895275595,0.04071796523593101,100000
jaoh7_8150c,0.3615748994298468,7.049957405376686,0.04046834360509814,100000
jaoh7_8185c,0.3615748994298468,6.909453029122711,0.04011913285073168,100000
